OrgID,Charity Name,Address ,City,State,Zip,Website URL,Cause,Total Expenses,Total Net Assets
17278,Freedom School Partners,1030 Arosa Avenue ,Charlotte,NC,28203,http://freedomschoolpartners.org/,Youth Education Programs and Services,"$2,534,836 ","$784,356 "
16129,Freedom Service Dogs of America,7193 S Dillon Ct ,Englewood,CO,80112,https://freedomservicedogs.org/,"Animal Rights, Welfare, and Services","$3,388,551 ","$10,581,544 "
10908,FreedomWorks Foundation,111 K St NE Suite 600,Washington,DC,20002,http://foundation.freedomworks.org/,Advocacy and Education,"$4,973,527 ","$1,140,219 "
16790,FreeStore FoodBank,1141 Central Parkway ,Cincinnati,OH,45202,http://www.freestorefoodbank.org,"Food Banks, Food Pantries, and Food Distribution","$58,188,988 ","$17,995,624 "
7875,French Camp Academy,One Fine Place ,French Camp,MS,39745,http://www.frenchcamp.org,Youth Education Programs and Services,"$7,508,493 ","$47,864,450 "
6014,French Heritage Society,14 East 60th Street Suite 605,New York,NY,10022,https://frenchheritagesociety.org/,"Libraries, Historical Societies and Landmark Preservation","$2,455,626 ","$1,037,059 "
8623,French Institute Alliance Française,22 East 60th Street ,New York,NY,10022,http://www.fiaf.org/,Performing Arts,"$11,878,205 ","$6,234,034 "
4966,French-American Foundation,"28 West 44th Street, Suite 902 ",New York,NY,10036,http://www.frenchamerican.org,"International Peace, Security, and Affairs","$1,128,004 ","$3,811,181 "
12096,Fresh Lifelines for Youth,Sobrato Center for Nonprofits 568 Valley Way,Milpitas,CA,95035,http://www.flyprogram.org,"Youth Development, Shelter, and Crisis Services","$5,467,506 ","$3,109,842 "
10895,Fresh Start Women's Foundation,1130 E. McDowell Road ,Phoenix,AZ,85006,http://www.freshstartwomen.org,Adult Education Programs and Services,"$2,940,485 ","$5,662,095 "
6616,Fresh Youth Initiatives,505 West 171st Street ,New York,NY,10032,http://www.freshyouth.org/,"Youth Development, Shelter, and Crisis Services","$2,444,491 ","$3,970,758 "
15964,Fresno Philharmonic,7170 North Financial Drive Suite 135,Fresno,CA,93720,https://fresnophil.org/,Performing Arts,"$1,865,529 ","$1,179,786 "
8598,Fresno Rescue Mission,263 G Street ,Fresno,CA,93706,http://www.fresnorescuemission.org/,Rescue Missions,"$8,775,996 ","$34,342,930 "
12621,Friedreich's Ataxia Research Alliance,533 West Uwchlan Avenue ,Downingtown,PA,19335,http://www.curefa.org,"Diseases, Disorders, and Disciplines","$7,049,852 ","$4,978,236 "
12007,Friendly House,1737 Northwest 26th Avenue ,Portland,OR,97210,http://friendlyhouseinc.org,Social Services,"$2,153,354 ","$1,771,526 "
18103,Friends and Foundation of the Rochester Public Library,115 South Avenue ,Rochester,NY,14604,https://ffrpl.libraryweb.org/,"Libraries, Historical Societies and Landmark Preservation","$1,379,050 ","$11,388,401 "
17038,Friends for Animals of Metro Detroit,2661 Greenfield ,Dearborn,MI,48120,https://www.metrodetroitanimals.org/,"Animal Rights, Welfare, and Services","$1,478,493 ","$6,336,898 "
16410,Friends For Life Animal Shelter,107 East 22nd Street ,Houston,TX,77008,https://www.friends4life.org,"Animal Rights, Welfare, and Services","$1,375,322 ","$5,698,350 "
7342,FRIENDS in Action International,4008 East Harrisburg Pike ,Middletown,PA,17057,http://www.fiaintl.org/,Religious Activities,"$1,248,946 ","$2,240,694 "
4858,Friends of Acadia,43 Cottage Street P.O. Box 45,Bar Harbor,ME,4609,http://www.friendsofacadia.org/,"Botanical Gardens, Parks, and Nature Centers","$3,986,301 ","$54,635,435 "
3730,Friends of Animals,777 Post Road Suite 205,Darien,CT,6820,http://www.friendsofanimals.org,"Animal Rights, Welfare, and Services","$5,181,805 ","$5,760,374 "
6127,Friends of Cabrillo Marine Aquarium,3720 Stephen M. White Drive ,San Pedro,CA,90731,https://friendsofcabrilloaquarium.org,Zoos and Aquariums,"$1,099,527 ","$1,552,005 "
16853,Friends of Cancer Research,1800 M Street NW Suite 1050 South,Washington,DC,20036,http://focr.org/,Medical Research,"$3,516,178 ","$5,834,501 "
7052,Friends of Chimbote,16 Broadway Ste 218,Fargo,ND,58103,http://friendsofchimbote.org/,Children's and Family Services,"$1,607,132 ","$658,873 "
8147,Friends of Disabled Adults and Children,4900 Lewis Road ,Stone Mountain,GA,30083,http://www.fodac.org/,Social Services,"$5,328,003 ","$3,850,342 "
8369,Friends of Great Smoky Mountains National Park,84 Coxe Avenue Unit 200,Asheville,NC,28801,http://www.friendsofthesmokies.org/,"Botanical Gardens, Parks, and Nature Centers","$3,050,348 ","$17,341,249 "
11781,"Friends of Hildene dba Hildene, The Lincoln Family Home",1005 Hildene Road ,Manchester,VT,5254,http://www.hildene.org,"Libraries, Historical Societies and Landmark Preservation","$2,700,157 ","$12,855,946 "
13959,Friends of Idaho Public Television,1455 N Orchard St ,Boise,ID,83706,http://idahoptv.org/about/friends/,Public Broadcasting and Media,"$5,248,313 ","$10,043,710 "
8168,Friends of Island Academy,127 West 127th Street Suite 127,New York,NY,10027,http://www.friendsny.org,"Youth Development, Shelter, and Crisis Services","$6,905,866 ","$250,380 "
6744,Friends of Israel Disabled Veterans – Beit Halochem,1133 Broadway Suite 232,New York,NY,10010,http://fidv.org/,"International Peace, Security, and Affairs","$4,163,784 ","$4,840,708 "
10282,Friends of Karen,118 Titicus Road ,North Salem,NY,10560,http://www.friendsofkaren.org,Patient and Family Support,"$4,137,629 ","$5,878,405 "
15241,Friends of KSPS,3911 South Regal Street ,Spokane,WA,99223,http://www.ksps.org/home/,Public Broadcasting and Media,"$5,304,476 ","$4,084,773 "
15702,Friends of Mount Auburn Cemetery,580 Mount Auburn Street ,Cambridge,MA,2138,http://mountauburn.org/,"Libraries, Historical Societies and Landmark Preservation","$1,986,792 ","$1,530,260 "
13564,Friends of MS Charities,396 West Ironwood Drive ,Salt Lake City,UT,84115,http://www.friendsofms.com/,"Diseases, Disorders, and Disciplines","$1,184,218 ","$289,544 "
6789,Friends of Noam Shabbos,1701 45th Street ,Brooklyn,NY,11204,,Social Services,"$897,747 ","$10,487 "
13560,Friends of Ofanim,"1255 Drummers Lane, Suite 200 ",Wayne,PA,19087,http://friendsofofanim.org/,Youth Education Programs and Services,"$997,571 ","$2,332,968 "
14862,Friends of Public Radio Arizona,2323 West 14th Street ,Tempe,AZ,85281,http://www.fpraz.org/,Public Broadcasting and Media,"$7,704,312 ","$6,339,768 "
13624,Friends of Refugees of Eastern Europe,2935 W. Devon Avenue ,Chicago,IL,60659,http://www.obshina.com/,Social Services,"$1,275,032 ","$1,938,966 "
15109,Friends of South Dakota Public Broadcasting,555 North Dakota Street P.O. Box 5000,Brookings,SD,57006,http://www.sdpb.org/support/friends/,Public Broadcasting and Media,"$3,190,035 ","$4,749,498 "
16743,Friends of the Arava Institute,1320 Centre Street Suite 206,Newton Centre,MA,2459,http://arava.org/about-our-community/about-fai/,Environmental Protection and Conservation,"$1,222,453 ","$3,228,212 "
14718,Friends of the Children - Seattle,P.O. Box 18886 ,Seattle,WA,98118,http://friendsseattle.org,"Youth Development, Shelter, and Crisis Services","$2,510,992 ","$2,675,482 "
12003,Friends of the Children NY,204A West 115th Street ,New York,NY,10026,http://friendsnewyork.org/,Children's and Family Services,"$1,818,984 ","$1,518,150 "
6619,"Friends of the Children, Portland",44 Northeast Morris Street ,Portland,OR,97212,http://www.friendspdx.org/,"Youth Development, Shelter, and Crisis Services","$6,359,931 ","$6,462,655 "
3733,Friends of the Earth,1101 15th Street NW 11th Floor,Washington,DC,20005,http://www.foe.org,Environmental Protection and Conservation,"$11,618,561 ","$12,489,658 "
16416,"Friends of the Global Fight Against AIDS, Tuberculosis, and Malaria","1634 Eye Street, NW Suite 1100",Washington,DC,20006,http://theglobalfight.org/,"International Peace, Security, and Affairs","$2,203,898 ","$4,077,457 "
17455,Friends of the Hennepin County Library,300 Nicollet Mall ,Minneapolis,MN,55401,https://www.supporthclib.org/,"Libraries, Historical Societies and Landmark Preservation","$2,490,592 ","$3,480,400 "
12483,Friends of the High Line,820 Washington Street ,New York,NY,10014,http://www.thehighline.org/,"Botanical Gardens, Parks, and Nature Centers","$23,255,000 ","$88,273,000 "
3734,Friends of the Israel Defense Forces,60 East 42nd Street ,New York,NY,10165,http://www.fidf.org/,"International Peace, Security, and Affairs","$99,315,325 ","$218,773,282 "
17466,Friends of the Mississippi River,101 East 5th Street Suite 2000,Saint Paul,MN,55101,https://fmr.org/,Environmental Protection and Conservation,"$2,217,784 ","$1,953,101 "
7097,Friends of the National Arboretum,"3501 New York Avenue, NE ",Washington,DC,20002,http://www.fona.org/,"Botanical Gardens, Parks, and Nature Centers","$1,741,707 ","$2,455,584 "
18363,Friends of the National World War II Memorial,921 Pennsylvania Avenue SE Suite 316,Washington,DC,20003,https://www.wwiimemorialfriends.org/,"Libraries, Historical Societies and Landmark Preservation","$1,407,492 ","$3,336,977 "
8384,Friends of the River,1418 20th Street Suite 100,Sacramento,CA,95811,http://www.friendsoftheriver.org/,Environmental Protection and Conservation,"$493,948 ","$335,257 "
5113,Friends of the Rosamond Gifford Zoo at Burnet Park,One Conservation Place ,Syracuse,NY,13204,http://www.rosamondgiffordzoo.org/,Zoos and Aquariums,"$2,871,036 ","$6,128,774 "
7461,Friends of the San Francisco Public Library,710 Van Ness Avenue ,San Francisco,CA,94102,http://www.friendssfpl.org/,"Libraries, Historical Societies and Landmark Preservation","$4,027,200 ","$6,800,180 "
7436,Friends of the Urban Forest,1007 General Kennedy Avenue Suite 1,San Francisco,CA,94129,https://www.fuf.net/,Environmental Protection and Conservation,"$3,552,453 ","$2,855,370 "
6292,Friends of the Zoo,301 N. Holtzclaw Avenue ,Chattanooga,TN,37404,http://www.chattzoo.org/,Zoos and Aquariums,"$3,808,301 ","$1,848,259 "
11538,Friends of UNFPA,605 Third Avenue Fourth Floor,New York,NY,10158,http://www.friendsofunfpa.org/,"International Peace, Security, and Affairs","$2,635,304 ","$947,270 "
16031,Friends of United Hatzalah of Israel,205 East 42nd Street 19th Floor,New York,NY,10017,https://israelrescue.org/,Patient and Family Support,"$21,298,653 ","$8,679,022 "
13054,Friends of Wisconsin Public Television,821 University Avenue ,Madison,WI,53706,http://wpt.org/friends/index.cfm,Public Broadcasting and Media,"$9,591,939 ","$12,209,502 "
18593,Friends of WLRN,172 NE 15th Street ,Miami,FL,33132,https://www.wlrn.org/,Public Broadcasting and Media,"$8,914,251 ","$21,458,854 "
10665,Friends of Yad Sarah,445 Park Avenue Suite 1702,New York,NY,10022,http://www.friendsofyadsarah.org,Social Services,"$3,069,957 ","$9,382,343 "
12444,Friends Without A Border,1123 Broadway Suite 1210,New York,NY,10010,http://www.fwab.org,Development and Relief Services,"$2,839,117 ","$2,456,700 "
8068,Friendship Bridge,405 Urban Street Suite 140,Lakewood,CO,80228,http://www.friendshipbridge.org,Development and Relief Services,"$4,962,894 ","$5,510,502 "
11485,Friendship Home of Lincoln,P.O. Box 85358 ,Lincoln,NE,68501,http://www.friendshiphome.org/,Social Services,"$3,214,433 ","$4,480,047 "
13872,"Friendship Home, Massachusetts",P.O. Box 916 458 Main Street,Norwell,MA,2061,http://www.friendshiphome.net,Social Services,"$2,386,317 ","$4,692,630 "
8863,Friendship Trays,2401-A Distribution Street ,Charlotte,NC,28203,http://www.friendshiptrays.org,Social Services,"$2,054,268 ","$2,784,503 "
15464,FringeArts,140 North Columbus Boulevard ,Philadelphia,PA,19106,http://fringearts.com/,Performing Arts,"$3,359,946 ","$8,464,827 "
15413,Frisco Family Services,8780 Third Street P.O. Box 1387,Frisco,TX,75034,http://www.friscocenter.org/,Homeless Services,"$3,230,536 ","$6,148,797 "
17107,From His Heart Ministries,P.O. Box 7267 ,Texarkana,TX,75505,http://www.fromhisheart.org,Religious Media and Broadcasting,"$1,289,855 ","$607,452 "
11896,From the Top,PO Box 237 ,Malden,MA,2148,http://www.fromthetop.org,Public Broadcasting and Media,"$3,119,258 ","$1,083,843 "
10304,Front Range Equine Rescue,P.O. Box 458 ,Ocala,FL,34478,http://www.frontrangeequinerescue.org,"Animal Rights, Welfare, and Services","$1,130,894 ","$4,759,367 "
10132,Frontier Fellowship,7132 Portland Ave Suite 136,Richfield,MN,55423,https://www.frontierfellowship.com,Religious Activities,"$2,032,235 ","$5,790,928 "
4112,Frontiers,P.O. Box 60730 ,Phoenix,AZ,85082,http://www.frontiersUSA.org,Religious Activities,"$34,958,427 ","$17,893,540 "
18446,Frontiers of Flight Museum,6911 Lemmon Avenue ,Dallas,TX,75209,https://www.flightmuseum.com/,Museums,"$1,845,820 ","$7,011,896 "
15562,Fruitlands Museum,102 Prospect Hill Road ,Harvard,MA,1451,http://fruitlands.org/,Museums,"$1,265,629 ","$16,971,038 "
9927,FSHD Society,450 Bedford Street ,Lexington,MA,2420,http://www.fshdsociety.org,"Diseases, Disorders, and Disciplines","$3,240,360 ","$5,717,438 "
8313,Fuel Fund of Maryland,1800 Washington Boulevard Suite 410-A,Baltimore,MD,21230,http://www.fuelfundmaryland.org,Social Services,"$3,596,258 ","$4,494,225 "
16638,Fugees Family,P.O. Box 388 ,Scottdale,GA,30079,http://www.fugeesfamily.org/,Youth Education Programs and Services,"$1,465,624 ","$2,898,355 "
6796,Fulfill,3300 Route 66 ,Neptune,NJ,7753,http://www.fulfillnj.org,"Food Banks, Food Pantries, and Food Distribution","$26,858,618 ","$12,635,950 "
7479,Fulfillment Fund,6100 Wilshire Boulevard Suite 600,Los Angeles,CA,90048,http://www.fulfillment.org/,Youth Education Programs and Services,"$4,997,304 ","$2,805,680 "
13859,Fun Time Early Childhood Academy,102 12th Street North ,Naples,FL,34102,http://www.funtimenaples.com/,Early Childhood Programs and Services,"$1,593,195 ","$5,328,566 "
3738,Fund for Armenian Relief,630 Second Avenue ,New York,NY,10016,http://www.farusa.org,Development and Relief Services,"$4,665,109 ","$17,219,779 "
13609,Fund for Boston Neighborhoods,PO Box 961555 ,Boston,MA,2196,http://www.fbni.org/,Housing and Neighborhood Development,"$408,680 ","$504,531 "
14065,Fund for Park Avenue New York,445 Park Avenue Suite 1000,New York,NY,10022,http://www.fundforparkavenue.org,"Botanical Gardens, Parks, and Nature Centers","$1,043,630 ","$2,814,068 "
10876,Fund for Public Schools,52 Chambers Street Room 305,New York,NY,10007,https://www.fundforpublicschools.org/,Scholarship and Financial Support,"$15,076,578 ","$26,518,193 "
5600,Fund for the Arts,623 West Main Street ,Louisville,KY,40202,http://www.fundforthearts.com/,Performing Arts,"$4,729,000 ","$8,905,373 "
4958,Fund for the City of New York,121 Avenue of the Americas 6th Floor,New York,NY,10013,http://www.fcny.org/,Housing and Neighborhood Development,"$91,504,788 ","$72,719,722 "
14011,Funders' Network for Smart Growth and Livable Communities,6705 SW 57th Avenue Suite 700,Coral Gables,FL,33143,http://www.fundersnetwork.org/,Housing and Neighborhood Development,"$4,859,280 ","$3,353,026 "
16848,Furkids Animal Rescue and Shelters,5235 Union Hill Road ,Cumming,GA,30040,http://furkids.org/,"Animal Rights, Welfare, and Services","$2,443,613 ","$1,516,898 "
12580,Furniture Bank of Central Ohio,118 South Yale Avenue ,Columbus,OH,43222,http://www.furniturebankcoh.org/,Social Services,"$4,787,880 ","$2,279,289 "
15187,Futures and Options,120 Broadway Suite 1019,New York,NY,10271,http://www.futuresandoptions.org/fao/,"Youth Development, Shelter, and Crisis Services","$2,165,323 ","$1,019,573 "
17169,Futures in Education,243 Prospect Park West ,Brooklyn,NY,11215,http://futuresineducation.org/,Scholarship and Financial Support,"$7,147,188 ","$11,260,910 "
6436,Futures Without Violence,"100 Montgomery Street, The Presidio ",San Francisco,CA,94129,http://futureswithoutviolence.org/,Advocacy and Education,"$11,409,290 ","$41,718,152 "
9864,G.O. Ministries,11501 Plantside Drive Suite 14,Louisville,KY,40299,https://gomin.org,Religious Activities,"$6,813,199 ","$2,626,332 "
8754,Galapagos Conservancy,11150 Fairfax Boulevard Suite 408,Fairfax,VA,22030,http://www.galapagos.org/,Environmental Protection and Conservation,"$3,415,993 ","$6,226,550 "
7333,Galveston Bay Foundation,1100 Hercules Avenue Suite 200,Houston,TX,77058,http://www.galvbay.org/,Environmental Protection and Conservation,"$6,264,451 ","$9,686,000 "
15640,Garden of Dreams Foundation,2 Penn Plaza 14th Floor,New York,NY,10121,http://gardenofdreamsfoundation.org/,Scholarship and Financial Support,"$7,664,242 ","$5,059,724 "
9050,Garfield Park Conservatory Alliance,300 North Central Park Avenue ,Chicago,IL,60624,https://garfieldconservatory.org/,"Botanical Gardens, Parks, and Nature Centers","$1,632,133 ","$2,283,914 "
6363,Garner Ted Armstrong Evangelistic Association,1744 State Highway 155 ,Flint,TX,75762,http://www.garnertedarmstrong.org/,Religious Media and Broadcasting,"$862,710 ","$502,108 "
18524,Garth Newel Music Center Foundation Corp,P.O. Box 240 ,Warm Springs,VA,24484,http://www.garthnewel.org,Performing Arts,"$1,420,531 ","$4,170,401 "
17612,Gary Sinise Foundation,1901 Avenue of the Stars ,Los Angeles,CA,90067,https://www.garysinisefoundation.org,Social Services,"$30,004,133 ","$43,292,770 "
11034,Gateway Rescue Mission,328 South Gallatin Street ,Jackson,MS,39203,http://www.gatewaymission.org,Rescue Missions,"$3,040,268 ","$2,154,032 "
7656,Gateway180 :: Homelessness Reversed,1000 North Nineteenth Street ,St. Louis,MO,63106,http://www.gateway180.org,Homeless Services,"$1,783,944 ","$1,772,024 "
14087,Gateways,11 Wallenberg Circle ,Monsey,NY,10952,http://www.gatewaysonline.org/,Religious Activities,"$7,296,385 ","$7,834,934 "
12684,Gateways: Access to Jewish Education,333 Nahanton Street ,Newton,MA,2459,https://www.jgateways.org,Special Education,"$2,616,240 ","$1,479,240 "
18508,Gay Men's Chorus of Washington D.C.,1140 Third Street NE Second Floor,Washington,DC,20002,http://www.gmcw.org,Performing Arts,"$1,063,692 ","$62,371 "
