OrgID,Charity Name,Address ,City,State,Zip,Website URL,Category,Cause,Total Expenses,Total Net Assets
10562,Interstitial Cystitis Association,7918 Jones Branch Drive Suite 300,McLean,VA,22102,http://www.ichelp.org,Health,"Diseases, Disorders, and Disciplines",694190,302639
3905,InterVarsity Christian Fellowship/USA,635 Science Drive ,Madison,WI,53711,http://www.intervarsity.org,Religion,Religious Activities,101349000,56502833
17227,Intiman Theatre,201 Mercer Street ,Seattle,WA,98109,http://www.intiman.org/,"Arts, Culture, Humanities",Performing Arts,850354,546595
3906,Intrepid Museum Foundation,One Intrepid Square West 46th Street & Twelfth Avenue,New York,NY,10036,http://www.intrepidmuseum.org,"Arts, Culture, Humanities",Museums,34950407,72938561
12114,Invest in Kids,1775 Sherman Street Suite 1445,Denver,CO,80203,http://www.iik.org,Human Services,Children's and Family Services,2761168,1524882
15345,Investigative Reporters & Editors,141 Neff Annex Missouri School of Journalism,Columbia,MO,65211,http://www.ire.org/,Education,Adult Education Programs and Services,2409597,5808612
12429,Invisible Children,"641 S Street, NW ",Washington,DC,20001,http://invisiblechildren.com,International,"International Peace, Security, and Affairs",4623243,505668
10416,Iona Senior Services,"4125 Albemarle Street, NW ",Washington,DC,20016,http://www.iona.org,Human Services,Social Services,5834180,11620614
8272,Iowa Citizens for Community Improvement,2001 Forest Avenue ,Des Moines,IA,50311,http://www.iowacci.org,Research and Public Policy,Social and Public Policy Research,1144488,1476573
13774,Iowa Sports Foundation,1421 South Bell Avenue Suite 104,Ames,IA,50010,http://www.iowasportsfoundation.org/,Human Services,Multipurpose Human Service Organizations,1761470,858636
15016,Iowa State University Alumni Association,ISU Alumni Center 420 Beach Avenue,Ames,IA,50011,http://www.isualum.org/,Education,Scholarship and Financial Support,4657576,11483189
3907,Ipas,P.O. Box 9990 ,Chapel Hill,NC,27515,http://www.ipas.org,Human and Civil Rights,Advocacy and Education,64343728,125213940
13250,Iran Alive Ministries,P.O. Box 518 ,Melissa,TX,75454,http://iranaliveministries.org/,Religion,Religious Activities,1513986,774937
14585,Iranian American Jewish Federation of New York,770 Middle Neck Road Suite 5P,Great Neck,NY,11024,https://www.iajfny.org/,Community Development,Jewish Federations,4761762,7890896
12257,Iraq and Afghanistan Veterans of America,85 Broad Street 16th Floor,New York,NY,10004,http://www.iava.org/index.php,Human and Civil Rights,Advocacy and Education,3262308,4861360
8751,Iris Global,933 College View Drive ,Redding,CA,96003,https://www.irisglobal.org/,Religion,Religious Activities,11396019,3775551
16465,Irish Arts Center,553 West 51 Street ,New York,NY,10019,http://www.irishartscenter.org/,"Arts, Culture, Humanities",Performing Arts,3566695,14882001
14561,Irish Cultural Center,1106 North Central Avenue ,Phoenix,AZ,85004,http://www.azirish.org/,"Arts, Culture, Humanities","Libraries, Historical Societies and Landmark Preservation",826043,3623154
7845,Irvine Nature Center,11201 Garrison Forest Road ,Owings Mills,MD,21117,http://www.explorenature.org/,Environment,"Botanical Gardens, Parks, and Nature Centers",2046572,11321887
9852,Irving Cares,440 South Nursery Road Suite 101,Irving,TX,75060,http://www.irvingcares.org/,Human Services,Social Services,1988479,174673
4869,Isabella Stewart Gardner Museum,25 Evans Way ,Boston,MA,2115,http://www.gardnermuseum.org,"Arts, Culture, Humanities",Museums,22480781,271162817
14070,ISAIAH,2356 University Avenue West Suite 405,St. Paul,MN,55114,http://isaiahmn.org,Human and Civil Rights,Advocacy and Education,3003026,4555622
3908,Islamic Relief USA,3655 Wheeler Ave. ,Alexandria,VA,22304,http://www.irusa.org,International,Development and Relief Services,150398532,20859890
18141,Island Conservation,2100 Delaware Avenue Suite 1,Santa Cruz,CA,95060,https://www.islandconservation.org/,Environment,Environmental Protection and Conservation,6747851,4045258
4923,Island Harvest,15 Grumman Road W STE 1450 ,Bethpage,NY,11714,http://www.islandharvest.org,Human Services,"Food Banks, Food Pantries, and Food Distribution",21613568,3975586
6801,Island Institute,386 Main Street ,Rockland,ME,4841,http://www.islandinstitute.org/,Community Development,Housing and Neighborhood Development,5708324,33713087
10618,Island Press,2000 M Street NW Suite 650,Washington,DC,20036,http://www.islandpress.org,Environment,Environmental Protection and Conservation,4165826,2860404
6905,IslandWood,"4450 Blakely Avenue, NE ",Bainbridge Island,WA,98110,http://islandwood.org/,Education,Youth Education Programs and Services,10230827,51975481
6763,Israel Cancer Association USA,2751 South Dixie Highway Suite #3A,West Palm Beach,FL,33405,https://icausa.org/,Health,Medical Research,1002163,405327
5921,Israel Cancer Research Fund,52 Vanderbilt Avenue Suite 1510,New York,NY,10017,https://www.icrfonline.org,Health,Medical Research,5704307,10393305
10957,Israel Guide Dog Center for the Blind,968 Easton Road Suite H,Warrington,PA,18976,https://www.israelguidedog.org,Animals,"Animal Rights, Welfare, and Services",2084065,12291862
4969,Israel Scholarship Education Foundation,520 Eighth Avenue 4th floor,New York,NY,10018,http://www.isef.org,Education,Scholarship and Financial Support,1924641,4899146
9363,Israel Tennis & Education Centers Foundation ,57 West 38th Street Suite 605,New York,NY,10018,http://www.itecenters.org,Human Services,Multipurpose Human Service Organizations,5744620,19534023
15427,Issaquah Schools Foundation,4225 West Lake Sammamish Parkway SE ,Bellevue,WA,98008,http://isfdn.org/,Education,Scholarship and Financial Support,1508719,1504924
11793,"It's The Journey, Inc.",270 Carpenter Drive Suite 515,Atlanta,GA,30328,http://itsthejourney.org/,Health,Medical Research,1738728,829092
8974,Izaak Walton League of America,707 Conservation Lane ,Gaithersburg,MD,20878,http://www.iwla.org/,Environment,Environmental Protection and Conservation,2495889,8484461
14151,J Street Education Fund,P.O. Box 66073 ,Washington,DC,20035,http://jstreet.org/,International,"International Peace, Security, and Affairs",7239109,826426
9637,J103,2321 Hickory Valley Road ,Chattanooga,TN,37421,http://www.j103.com/,Religion,Religious Media and Broadcasting,2369004,1672984
10587,Jack & Jill Children's Center,1315 West Broward Boulevard ,Fort Lauderdale,FL,33312,http://www.jackandjillcenter.org,Human Services,Children's and Family Services,3535358,5758795
15678,Jack and Jill Late Stage Cancer Foundation,3282 Northside Parkway Northwest Suite 100,Atlanta,GA,30327,http://www.jajf.org/,Health,Patient and Family Support,1015618,906300
3913,Jack Van Impe Ministries International,P.O. Box 7004 ,Troy,MI,48007,http://www.jvim.com,Religion,Religious Media and Broadcasting,4551196,8149973
3914,Jackie Robinson Foundation,"One Hudson Square 75 Varick Street, 2nd Floor",New York,NY,10013,http://www.jackierobinson.org,Education,Scholarship and Financial Support,12437063,18866895
7346,Jackson Hole Conservation Alliance,685 South Cache Street ,Jackson,WY,83001,http://www.jhalliance.org/,Environment,Environmental Protection and Conservation,512391,1228176
3917,Jacksonville Humane Society,8464 Beach Boulevard ,Jacksonville,FL,32216,http://www.jaxhumane.org,Animals,"Animal Rights, Welfare, and Services",4977929,26355588
15089,Jacksonville Public Education Fund,40 East Adams Street Suite 110,Jacksonville,FL,32202,http://www.jaxpef.org,Education,Education Policy and Reform,2017500,3720465
7238,Jacksonville Symphony Orchestra,300 Water Street Suite 200,Jacksonville,FL,32202,http://www.jaxsymphony.org,"Arts, Culture, Humanities",Performing Arts,12397836,8750793
10231,Jacob Burns Film Center,364 Manville Rd. ,Pleasantville,NY,10570,http://www.burnsfilmcenter.org/,"Arts, Culture, Humanities",Performing Arts,8835156,47309848
13215,Jacobs & Cushman San Diego Food Bank,9850 Distribution Avenue ,San Diego,CA,92121,http://www.sandiegofoodbank.org,Human Services,"Food Banks, Food Pantries, and Food Distribution",50054954,25258728
9337,Jacob's Pillow Dance,358 George Carter Road ,Becket,MA,1223,http://www.jacobspillow.org,"Arts, Culture, Humanities",Performing Arts,7995579,29238511
14201,JAFCO,4200 North University Drive ,Sunrise,FL,33351,https://www.jafco.org/,Human Services,"Youth Development, Shelter, and Crisis Services",10748538,35974482
5096,James A. Michener Art Museum,138 South Pine Street ,Doylestown,PA,18901,http://www.michenerartmuseum.org/,"Arts, Culture, Humanities",Museums,4068657,31064468
16700,"James J. Buquet, Jr. Bayouland YMCA",103 Valhi Boulevard ,Houma,LA,70360,http://www.bayoulandymca.org/,Human Services,Multipurpose Human Service Organizations,1224177,1468863
15076,James River Association,211 Rocketts Way Suite 200,Richmond,VA,23231,http://www.jamesriverassociation.org/,Environment,Environmental Protection and Conservation,2379986,2913614
9958,James Sewell Ballet,528 Hennepin Avenue Suite 215,Minneapolis,MN,55403,http://www.jsballet.org,"Arts, Culture, Humanities",Performing Arts,819225,308234
5260,Jamestown Foundation,1310 L Street NW Suite 810,Washington,DC,20005,http://www.jamestown.org,International,"International Peace, Security, and Affairs",1149704,2482558
9977,Jamestown-Yorktown Foundation,P.O. Box 1607 ,Williamsburg,VA,23187,http://historyisfun.org/About-Us.htm,"Arts, Culture, Humanities",Museums,2868947,19748643
5995,Japan Society,333 East 47th Street ,New York,NY,10017,http://www.japansociety.org,International,"International Peace, Security, and Affairs",11636180,76314297
17579,Japanese American Citizens League,Masao W. Satow Building 1765 Sutter Street,San Francisco,CA,94115,https://jacl.org/,Human and Civil Rights,Advocacy and Education,1742198,11272803
3920,Japanese American National Museum,100 North Central Avenue ,Los Angeles,CA,90012,http://www.janm.org,"Arts, Culture, Humanities",Museums,7540240,45938844
9820,Japanese Cultural Center of Hawaii,2454 South Beretania Street ,Honolulu,HI,96826,http://www.jcch.com/,International,"International Peace, Security, and Affairs",1162361,14249211
17260,JASS (Just Associates),2040 S Street 3rd Floor,Washington,DC,20009,https://justassociates.org,International,Development and Relief Services,3559737,6879130
17228,Jazz Arts Group of Columbus,734 East Long Street ,Columbus,OH,43201,https://www.jazzartsgroup.org/,"Arts, Culture, Humanities",Performing Arts,1740014,126049
9719,Jazz Aspen Snowmass,110 East Hallam Street Suite 104,Aspen,CO,81611,http://jazzaspensnowmass.org/,"Arts, Culture, Humanities",Performing Arts,10464341,1853256
3922,Jazz at Lincoln Center,3 Columbus Circle 12th Floor,New York,NY,10019,http://www.jazz.org/,"Arts, Culture, Humanities",Performing Arts,44461196,223044511
15201,Jazz St. Louis,3536 Washington Avenue ,St. Louis,MO,63103,http://www.jazzstl.org/,"Arts, Culture, Humanities",Performing Arts,3854597,6414285
7756,JBI International,110 East 30th Street ,New York,NY,10016,http://www.jbilibrary.org/,Human Services,Social Services,3306372,22880240
8106,JCC Association of North America,520 Eighth Avenue ,New York,NY,10018,http://www.jcca.org/,Human Services,Multipurpose Human Service Organizations,15600405,15933866
3963,JDRF,200 Vesey Street 28th Floor,New York,NY,10281,http://www.jdrf.org,Health,"Diseases, Disorders, and Disciplines",212570052,115801480
8775,Jeffrey Modell Foundation,780 Third Avenue ,New York,NY,10017,http://www.info4pi.org/,Health,"Diseases, Disorders, and Disciplines",7031074,25321596
18707,JELF - Jewish Educational Loan Fund,4549 Chamblee Dunwoody Road ,Atlanta,GA,30338,https://jelf.org/,Education,Scholarship and Financial Support,1183755,10568487
13852,Jenesse Center,P.O. Box 8476 ,Los Angeles,CA,90008,https://jenesse.org/,Human Services,Social Services,3852990,2467337
6831,Jenkins Arboretum & Gardens,631 Berwyn Baptist Road ,Devon,PA,19333,http://www.jenkinsarboretum.org/,Environment,"Botanical Gardens, Parks, and Nature Centers",1128473,21505827
11623,Jeremiah Program,615 1st Ave NE Suite 210,Minneapolis,MN,55413,http://www.jeremiahprogram.org/,Human Services,Children's and Family Services,9002820,28601656
9238,Jersey Battered Women's Service,P.O. Box 1437 ,Morristown,NJ,7962,http://www.jbws.org,Human Services,Social Services,4348608,10064617
7770,Jerusalem Fellowships,28 Park Avenue ,Airmont,NY,10952,http://goisrael.org/,Religion,Religious Activities,591789,110021
8709,Jesuit College Preparatory School of Dallas Foundation,12345 Inwood Road ,Dallas,TX,75244,https://www.jesuitdallas.org/,Education,Scholarship and Financial Support,2833483,52768603
15908,Jesus House,1335 West Sheridan Avenue ,Oklahoma City,OK,73106,https://www.jesushouseokc.org/,Human Services,Rescue Missions,3196822,2285180
7713,Jewelers for Children,"120 Broadway, 28th Floor ",New York,NY,10271,http://www.jewelersforchildren.org/,Human Services,Social Services,2672942,560538
17133,Jewish Agency for Israel-North American Council,633 Third Avenue ,New York,NY,10017,http://www.jewishagency.org/,Religion,Religious Activities,25313934,4516466
7553,Jewish Alliance of Greater Rhode Island,401 Elmgrove Avenue ,Providence,RI,2906,http://www.jewishallianceri.org/,Community Development,Jewish Federations,3976842,52071843
15557,Jewish Big Brothers Big Sisters of Greater Boston,333 Nahanton Street ,Newton,MA,2459,http://www.jbbbs.org/,Human Services,"Youth Development, Shelter, and Crisis Services",1697107,1166680
11370,Jewish Big Brothers Big Sisters of Los Angeles,6505 Wilshire Boulevard Suite 600,Los Angeles,CA,90048,http://www.jbbbsla.org,Human Services,"Youth Development, Shelter, and Crisis Services",5004573,10573922
11135,Jewish Children's Regional Service,Executive Tower 3500 North Causeway Boulevard,Metairie,LA,70002,http://www.jcrs.org/,Human Services,"Youth Development, Shelter, and Crisis Services",1658683,10273266
5244,Jewish Community Center of Chicago,300 Revere Drive ,Northbrook,IL,60062,https://www.jccchicago.org/,Human Services,Multipurpose Human Service Organizations,44896761,15590343
