OrgID,charity_name,cause,category,address,City,state,zip,web_url,total_expenses,total_net_assets,class
15747,Hyde Park Art Center,Museums,"Arts, Culture, Humanities",5020 South Cornell Avenue ,Chicago,IL,60615,http://www.hydeparkart.org/,"$2,472,204","$5,931,207",0
11367,Hydrocephalus Association,"Diseases, Disorders, and Disciplines",Health,4340 East West Highway Suite 905,Bethesda,MD,20814,http://www.hydroassoc.org,"$4,901,982","$2,415,922",0
8734,I Have A Dream Foundation - Los Angeles,Scholarship and Financial Support,Education,3580 Wilshire Blvd. Suite 720,Los Angeles,CA,90010,https://www.ihadla.org/,"$1,517,041","$2,278,786",2
7803,I Know I Can,Scholarship and Financial Support,Education,1108 City Park Avenue Suite 301,Columbus,OH,43206,http://www.iknowican.org/,"$4,720,898","$39,058,333",2
13982,I Love A Clean San Diego County,Environmental Protection and Conservation,Environment,2508 Historic Decatur Road Suite 150,San Diego,CA,92106,http://www.CleanSD.org,"$1,568,855","$800,540",1
15546,Ibis Reproductive Health,"International Peace, Security, and Affairs",International,2067 Massachusetts Avenue Suite 320,Cambridge,MA,2140,http://ibisreproductivehealth.org/,"$6,678,379","$8,602,843",1
13749,ICA,Social Services,Human Services,12990 Saint Davids Road ,Minnetonka,MN,55305,http://www.icafoodshelf.org/,"$4,489,172","$1,591,057",1
16224,ICNA Relief USA,Social Services,Human Services,87-91 144th Street ,Jamaica,NY,11435,http://icnarelief.org/,"$19,016,134","$5,832,553",1
18111,Idaho Botanical Gardens,"Botanical Gardens, Parks, and Nature Centers",Environment,2355 Old Penitentiary Road  ,Boise,ID,83712,https://idahobotanicalgarden.org/,"$1,611,763","$1,914,845",0
7896,Idaho Conservation League,Environmental Protection and Conservation,Environment,710 N 6th St ,Boise,ID,83702,http://www.idahoconservation.org/,"$2,013,277","$6,497,872",1
6566,Idaho Foodbank,"Food Banks, Food Pantries, and Food Distribution",Human Services,3630 E. Commercial Court ,Meridian,ID,83642,http://www.idahofoodbank.org/,"$38,333,391","$15,582,182",1
13310,Idaho Humane Society,"Animal Rights, Welfare, and Services",Animals,1300 South Bird Street ,Boise,ID,83709,https://www.idahohumanesociety.org/,"$5,976,052","$19,580,240",1
13103,Idaho Youth Ranch,"Youth Development, Shelter, and Crisis Services",Human Services,5465 West Irving Street ,Boise,ID,83706,http://www.youthranch.org/,"$23,179,686","$28,368,193",0
12387,IDEAS,Development and Relief Services,International,7852 South Elati Street Suite 202,Littleton,CO,80120,http://www.ideasworld.org/,"$3,332,259","$1,046,957",2
6454,Idyllwild Arts Foundation,Youth Education Programs and Services,Education,52500 Temecula Road ,Idyllwild,CA,92549,http://www.idyllwildarts.org/,"$27,424,244","$26,869,934",0
10596,Ignite,Children's and Family Services,Human Services,180 N Michigan Ave Suite 1900,Chicago,IL,60601,https://www.ignitepromise.org/,"$3,005,476","$2,018,117",0
5139,IHCF African Christian Hospitals,Development and Relief Services,International,102 North Locust Street ,Searcy,AR,72143,http://www.ihcf.net,"$873,376","$1,891,441",2
15750,Illinois Holocaust Museum & Education Center,Museums,"Arts, Culture, Humanities",9603 Woods Drive ,Skokie,IL,60077,https://www.ilholocaustmuseum.org/,"$8,804,824","$57,360,184",0
15231,Illinois Network of Charter Schools,Education Policy and Reform,Education,150 North Michigan Avenue Suite 430,Chicago,IL,60601,http://www.incschools.org/,"$2,505,543","$6,348,492",2
13185,Illinois Policy Institute,Social and Public Policy Research,Research and Public Policy,190 South LaSalle Street Suite 1500,Chicago,IL,60603,http://www.illinoispolicy.org,"$5,871,517","$2,537,734",0
15190,Illinois Valley Public Telecommunications Corporation,Public Broadcasting and Media,"Arts, Culture, Humanities",101 State Street ,Peoria,IL,61602,http://www.wtvp.org/,"$3,248,558","$5,893,257",0
3877,IMA World Health,Development and Relief Services,International,"1730 M Street, NW Suite 1100",Washington,DC,20036,http://imaworldhealth.org,"$91,679,691","$8,061,384",2
15203,Imagine America Foundation,Scholarship and Financial Support,Education,12001 Sunrise Valley Drive Suite 203,Reston,VA,20191,http://www.imagine-america.org/,"$558,338","$1,125,593",2
13084,iMentor,Youth Education Programs and Services,Education,199 Water Street 8th Floor,New York,NY,10038,http://www.imentor.org/,"$20,918,267","$36,812,749",0
18413,Imerman Angels,Patient and Family Support,Health,205 West Randolph Street 19th Floor,Chicago,IL,60606,https://imermanangels.org/,"$1,705,911","$786,234",1
11452,Immaculate Heart Community,Religious Activities,Religion,5515 Franklin Avenue ,Los Angeles,CA,90028,http://www.immaculateheartcommunity.org,"$8,447,914","$29,489,307",2
15772,Immigrant Law Center of Minnesota,Advocacy and Education,Human and Civil Rights,450 North Syndicate Street Suite 200,Saint Paul,MN,55104,https://www.ilcm.org/,"$2,601,434","$1,590,251",2
18441,Immigrant Legal Advocacy Project,Advocacy and Education,Human and Civil Rights,489 Congress Street Third Floor,Portland,ME,4112,http://www.ilapmaine.org,"$1,134,486","$1,222,775",2
17145,Immigrant Legal Resource Center,Advocacy and Education,Human and Civil Rights,1663 Mission Street Suite 602,San Francisco,CA,94103,https://www.ilrc.org/,"$17,556,139","$26,509,420",2
18429,Immigration Counseling Service,Advocacy and Education,Human and Civil Rights,519 Southwest Park Avenue Suite 610,Portland,OR,97205,http://www.ics-law.org,"$1,229,456","$353,113",2
8864,Immune Deficiency Foundation,"Diseases, Disorders, and Disciplines",Health,110 West Road Suite 300,Towson,MD,21204,http://www.primaryimmune.org,"$6,409,783","$8,675,670",0
10313,Immunization Action Coalition,Treatment and Prevention Services,Health,2550 University Avenue West Suite 415 North,Saint Paul,MN,55114,http://www.immunize.org,"$2,282,680","$4,282,643",0
15177,Impact America,Social Services,Human Services,601 Beacon Parkway West Suite 102,Birmingham,AL,35209,https://impactamerica.com/,"$3,303,259","$1,372,760",1
3736,ImpactIsrael,"Youth Development, Shelter, and Crisis Services",Human Services,4340 East-West Highway Suite 202,Bethesda,MD,20814,http://www.yeminorde.org,"$9,342,488","$23,342,143",0
16423,Imperial Valley Food Pantry,"Food Banks, Food Pantries, and Food Distribution",Human Services,329 Applestill Road ,El Centro,CA,92243,http://www.ivfoodbank.com/,"$4,497,600","$3,663,964",1
16403,Impression 5 Science Center,Museums,"Arts, Culture, Humanities",200 Museum Drive ,Lansing,MI,48933,https://www.impression5.org/,"$1,718,914","$3,240,021",0
5632,In Defense of Animals,"Animal Rights, Welfare, and Services",Animals,3010 Kerner Boulevard ,San Rafael,CA,94901,http://www.idausa.org,"$3,352,371","$5,505,252",1
13682,In Touch Foundation,Religious Media and Broadcasting,Religion,3836 Deklab Technology Parkway ,Atlanta,GA,30340,https://www.intouch.org/get-involved/foundation,"$4,270,339","$22,449,812",1
3859,In Touch Ministries,Religious Media and Broadcasting,Religion,P.O. Box 7900 ,Atlanta,GA,30357,http://www.intouch.org,"$90,101,807","$101,900,595",0
7439,In Touch Mission International,Religious Activities,Religion,P.O. Box 7575 ,Tempe,AZ,85281,http://www.intouchmission.org/,"$1,395,089","$1,085,512",2
12427,INCLUDEnyc,Children's and Family Services,Human Services,116 East 16th Street 5th Floor,New York,NY,10003,http://www.includenyc.org,"$3,132,963","$2,115,269",0
12145,Independence Institute,Social and Public Policy Research,Research and Public Policy,727 East 16th Avenue ,Denver,CO,80203,http://www.i2i.org/,"$3,518,479","$3,743,258",0
17171,Independence Seaport Museum,Museums,"Arts, Culture, Humanities",211 South Columbus Boulevard ,Philadelphia,PA,19106,http://phillyseaport.org/,"$5,999,363","$27,907,185",0
10228,Independent Media Institute,Public Broadcasting and Media,"Arts, Culture, Humanities",18 West 21st Street Suite 901,New York,NY,10010,https://independentmediainstitute.org/,"$1,563,643","$624,207",0
16492,India Community Center,Social Services,Human Services,525 Los Coches Street ,Milpitas,CA,95035,http://indiacc.org/,"$4,834,209","$4,868,483",1
5441,"India Development and Relief Fund, Inc. (IDRF)",Development and Relief Services,International,5821 Mossrock Drive ,North Bethesda,MD,20852,http://www.idrf.org,"$1,864,933","$2,121,396",2
9466,India Gospel Outreach,Religious Activities,Religion,P. O. Box 550 ,Rancho Cucamonga,CA,91729,http://indiago.org/,"$1,414,010","$5,583,756",2
18706,India Partners,Development and Relief Services,International,P.O. Box 5470 ,Eugene,OR,97405,https://indiapartners.org/,"$1,747,365","$941,430",2
13000,Indian Law Resource Center,Advocacy and Education,Human and Civil Rights,602 North Ewing Street ,Helena,MT,59601,http://www.indianlaw.org/,"$1,009,541","$1,889,648",2
11561,Indian Muslim Relief and Charities,Development and Relief Services,International,849 Independence Avenue Suite A,Mountain View,CA,94043,https://www.imrcusa.org/,"$6,086,387","$23,244,594",2
12334,Indian River Habitat for Humanity,Housing and Neighborhood Development,Community Development,4568 North U.S. Highway 1 ,Vero Beach,FL,32967,http://www.irchabitat.org,"$5,385,836","$11,988,878",1
10415,Indiana Black Expo,Housing and Neighborhood Development,Community Development,601 North Shortridge Road ,Indianapolis,IN,46219,http://www.indianablackexpo.com,"$3,800,882","$2,627,524",1
8214,Indiana Historical Society,"Libraries, Historical Societies and Landmark Preservation","Arts, Culture, Humanities",450 West Ohio Street ,Indianapolis,IN,46202,http://www.indianahistory.org,"$11,585,079","$121,029,488",0
6930,Indiana Repertory Theatre,Performing Arts,"Arts, Culture, Humanities",140 West Washington Street ,Indianapolis,IN,46204,http://www.irtlive.com/,"$7,663,857","$27,754,595",0
3863,Indianapolis Symphony Orchestra,Performing Arts,"Arts, Culture, Humanities",32 East Washington Street Suite 600,Indianapolis,IN,46204,http://www.indianapolissymphony.org/,"$27,076,095","$-5,674,095",0
3865,Indianapolis Zoo,Zoos and Aquariums,Animals,1200 West Washington Street ,Indianapolis,IN,46222,http://www.indianapoliszoo.com/SitePages/Home.aspx,"$34,733,592","$145,316,860",0
6136,IndyHumane,"Animal Rights, Welfare, and Services",Animals,7929 North Michigan Road ,Indianapolis,IN,46268,http://www.indyhumane.org,"$7,695,792","$5,185,469",1
5920,InFaith Community Foundation,Community Foundations,Community Development,600 Portland Avenue South Suite 5100,Minneapolis,MN,55415,http://www.InFaithFound.org,"$32,189,286","$325,352,252",3
8888,Infant Crisis Services,Children's and Family Services,Human Services,4224 North Lincoln Boulevard ,Oklahoma City,OK,73105,http://www.infantcrisis.org,"$3,697,015","$11,229,481",0
6936,Infant Welfare Society of Chicago,Treatment and Prevention Services,Health,3600 West Fullerton Avenue ,Chicago,IL,60647,http://www.infantwelfaresociety.org,"$8,887,157","$16,006,832",0
15000,Initiative for A Competitive Inner City,Housing and Neighborhood Development,Community Development,56 Warren Street Suite 300,Roxbury,MA,2119,http://www.icic.org/,"$5,824,778","$6,391,184",1
14840,Initiative for Global Development,Development and Relief Services,International,1750 K Street NW Suite 1100,Washington,DC,20006,http://www.igdleaders.org/,"$1,036,574","$506,710",2
6960,Initiative Foundation,Housing and Neighborhood Development,Community Development,"405 First Street, SE ",Little Falls,MN,56345,http://www.ifound.org,"$5,924,226","$64,233,202",1
18039,Inland Empire United Way,United Ways,Community Development,9644 Hermosa Avenue ,Rancho Cucamonga,CA,91730,http://www.ieuw.org,"$6,264,889","$5,866,219",0
5438,INMED Partnerships for Children,Development and Relief Services,International,21630 Ridgetop Circle Suite 130,Sterling,VA,20166,https://www.inmed.org,"$22,524,724","$2,522,828",2
9161,Inner City Christian Federation,Housing and Neighborhood Development,Community Development,"920 Cherry Street, SE ",Grand Rapids,MI,49506,http://www.iccf.org,"$8,354,245","$28,116,739",1
13434,Inner City Health Center,Treatment and Prevention Services,Health,3800 York Street ,Denver,CO,80205,http://www.innercityhealth.com,"$4,143,007","$6,610,130",0
16583,Inner City Law Center,Advocacy and Education,Human and Civil Rights,1309 East Seventh Street ,Los Angeles,CA,90021,http://www.innercitylaw.org/,"$8,842,655","$6,765,068",2
11518,Inner-City Arts,Youth Education Programs and Services,Education,720 Kohler Street ,Los Angeles,CA,90021,http://www.inner-cityarts.org,"$5,473,883","$16,149,505",0
16442,Inner-City Muslim Action Network,Social Services,Human Services,2744 West 63rd Street ,Chicago,IL,60629,https://www.imancentral.org/,"$7,280,143","$4,175,338",1
10180,Inner-City Scholarship Fund,Scholarship and Financial Support,Education,1011 First Avenue Suite 1800,New York,NY,10022,http://www.innercityscholarshipfund.org,"$16,719,739","$55,320,013",2
10245,INSIGHT,Social Services,Human Services,43 Jefferson Boulevard ,Warwick,RI,2888,http://www.in-sight.org/,"$869,715","$9,513,306",1
3866,Insight for Living,Religious Media and Broadcasting,Religion,P.O. Box 5000 ,Frisco,TX,75034,http://www.insight.org,"$18,872,721","$4,495,713",1
8595,Inspiration Corporation,Homeless Services,Human Services,4554 North Broadway Suite 207,Chicago,IL,60640,http://www.inspirationcorp.org/,"$3,992,060","$1,938,041",1
9896,Inspire Brands Foundation,Children's and Family Services,Human Services,3 Glenlake Parkway 14th Floor ,Atlanta,GA,30328,https://inspirebrands.com/about-us/,"$8,741,001","$6,669,504",0
13519,Inspire Women,Scholarship and Financial Support,Education,1415 South Voss Suite 110-516,Houston,TX,77057,http://inspirewomen.org/,"$1,041,184","$13,843,200",2
8304,Institute for Agriculture and Trade Policy,Social and Public Policy Research,Research and Public Policy,2105 First Avenue South ,Minneapolis,MN,55404,http://www.iatp.org,"$1,914,356","$2,482,984",0
10754,Institute for American Values,Social and Public Policy Research,Research and Public Policy,420 Lexington Avenue Room 300,New York,NY,10170,http://www.braverangels.org/,"$873,013","$16,635",0
8902,Institute for America's Future,Social and Public Policy Research,Research and Public Policy,"1825 K Street, NW Suite 400",Washington,DC,20006,http://www.ourfuture.org/institute/,"$2,046,298","$914,280",0
7485,Institute for Creation Research,Religious Activities,Religion,1806 Royal Lane ,Dallas,TX,75229,http://www.icr.org/homepage/,"$7,279,197","$27,821,829",2
7935,Institute for Educational Advancement,Scholarship and Financial Support,Education,569 South Marengo Avenue ,Pasadena,CA,91101,http://www.educationaladvancement.org,"$2,143,446","$8,373,131",2
12699,Institute for Energy Research,Social and Public Policy Research,Research and Public Policy,1155 15th Street NW Suite 900,Washington,DC,20005,https://instituteforenergyresearch.org/,"$1,629,291","$2,028,175",0
13397,Institute for Free Speech,Advocacy and Education,Human and Civil Rights,1150 Connecticut Ave. NW Suite 801,Washington,DC,20036,http://www.ifs.org,"$2,106,292","$3,780,149",2
9416,Institute for Global Engagement,"International Peace, Security, and Affairs",International,P.O. Box 12205 ,Arlington,VA,22219,http://www.globalengage.org/,"$1,200,820","$132,211",1
7916,Institute for Humane Studies,Youth Education Programs and Services,Education,3434 Washingtin Boulevard 1st Floor,Arlington,VA,22201,http://www.theihs.org/,"$18,124,605","$8,790,357",0
15755,Institute for Jewish Spirituality,Religious Activities,Religion,121 West 27th Street ,New York,NY,10001,http://www.jewishspirituality.org/,"$2,188,037","$534,199",2
5454,Institute for Justice,Advocacy and Education,Human and Civil Rights,901 North Glebe Road Suite 900,Arlington,VA,22203,http://www.ij.org,"$23,864,236","$88,571,416",2
16407,Institute for Local Self-Reliance,Social and Public Policy Research,Research and Public Policy,1710 Connecticut Avenue NW 4th Floor,Washington,DC,20009,https://ilsr.org/,"$1,487,852","$1,823,124",0
14467,Institute for Middle East Understanding,"International Peace, Security, and Affairs",International,2913 El Camino Real #436 ,Tustin,CA,92782,http://imeu.org/,"$1,780,256","$1,580,134",1
7731,Institute for Policy Studies,Social and Public Policy Research,Research and Public Policy,1301 Connecticut Avenue NW Suite 600,Washington,DC,20036,http://www.ips-dc.org/,"$4,417,403","$6,527,823",0
14223,Institute for Quality Education,Scholarship and Financial Support,Education,101 West Ohio Street Suite 700,Indianapolis,IN,46204,http://www.i4qed.org/,"$10,963,636","$11,138,664",2
13806,Institute for the Analysis of Global Security,"International Peace, Security, and Affairs",International,7811 Montrose Road Suite 505,Potomac,MD,20854,http://www.iags.org/,"$842,656","$692,644",1
17507,Institute for the Study of War,Social and Public Policy Research,Research and Public Policy,1400 16th Street NW Suite 515,Washington,DC,20036,http://www.understandingwar.org/,"$2,359,948","$1,675,644",0
